path,run_label,decoding,source,session_name,game_key,game_id,status,chosen_vote_raw,chosen_player_name,is_circle_vote,is_correct,voted_player_end_role,voted_player_start_role,justification
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game6.json,run_1,stochastic,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game6,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game6,circle_vote,No Werewolf,,True,True,,,"Jacob claims to be the Seer and states he saw a Werewolf and a Troublemaker in the center cards. Zack claims to be the Robber, and both Sean and Hunter claim to be Villagers. If Jacob's information is correct and there was only one Werewolf card in the game, then no player is currently a Werewolf. The players' collective decision to vote for themselves further suggests they believe no Werewolf is in play."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game7.json,run_1,stochastic,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game7,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game7,player_vote,Sean,Sean,False,True,Werewolf,Seer,"Sean claims to be the Seer and asserts that Hunter was a Werewolf but had his card switched. However, Jacob claims to be the Robber and states he swapped cards with Hunter, confirming that Hunter was actually the Troublemaker. Since the Robber has direct knowledge of the card they steal, Jacob's confirmation of Hunter's role as the Troublemaker strongly suggests that Sean is lying about being the Seer and is instead the Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game8.json,run_1,stochastic,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game8,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game8,player_vote,Hunter,Hunter,False,False,Troublemaker,Werewolf,"Hunter makes claims about the night phase that are impossible for any player to know, specifically stating that 'nobody else opened their eyes' to verify Jacob's claim. This indicates he is bluffing to manipulate the group's perception. Given that Sean, Zack, and Jacob have provided roles that could potentially coexist (Troublemaker, Robber, and Villager), Hunter is the most likely candidate for the Werewolf role."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game9.json,run_1,stochastic,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game9,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game9,player_vote,Sean,Sean,False,False,Villager,Villager,"Jacob claims to be the Seer and identifies Zack as the starting Werewolf, which Zack admits to. Jacob then suspects Sean of being the Robber who swapped cards with Zack, meaning Sean would now be the Werewolf. Sean's defensive behavior and generic claim of being a Villager, combined with the Seer's suspicion, make him the most likely target for elimination."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game10.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game10,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game10,player_vote,Clint,Clint,False,False,Tanner,Robber,"Clint claims to be the Robber who robbed Erin and became the Insomniac. However, Erin states that she currently holds the Robber card but was not the Insomniac, which directly contradicts Clint's claim about the role he stole. This discrepancy suggests that Clint is lying about his actions and role, making him the most likely Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game6.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game6,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,player_vote,Clint,Clint,False,True,Werewolf,Werewolf,"Tyler claims to have been the Seer and strongly suspects Clint is the Werewolf. Erin and Margaret also align with this suspicion after discussing the night's swaps, and Clint himself admits he could very easily be the Werewolf. Given the consensus among the other three players, Clint is the most likely candidate for elimination to ensure a Village win."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game7.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game7,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game7,player_vote,Erin,Erin,False,False,Hunter,Drunk,"Erin claims to have been the Drunk and to have swapped her card with the center. However, the Troublemaker (Clint) claims to have swapped Erin and Margaret. Since the Troublemaker acts before the Drunk, if Erin was the Drunk, she would have been swapped out of that role before the Drunk's action occurred, making her claim logically inconsistent. Both Margaret and Tyler express suspicion toward Erin, and her confusion about her role suggests she is bluffing to hide her identity as a Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game8.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game8,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,player_vote,Tyler,Tyler,False,True,Werewolf,Werewolf,"Tyler and Clint both claim to be the Insomniac (Tyler via the Robber role, Clint directly), which is a contradiction since only one Insomniac card exists. They both coordinate to target Erin, which is a common strategy for a Werewolf and Minion team to divert suspicion. Tyler's immediate accusation of Erin at the start of the discussion, before any roles were claimed, further suggests he is attempting to lead the narrative as a Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game9.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game9,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,player_vote,Tyler,Tyler,False,True,Werewolf,Werewolf,"Tyler claimed to be the Drunk, but his behavior was inconsistent, including a slip where he claimed he would 'kill whoever I point at,' which is the Hunter's ability, not the Drunk's. Margaret, who claimed to be the Robber and subsequently the Hunter, and Clint, who claimed to be the Hunter, both strongly suspected Tyler. Erin's claim as the Insomniac remained consistent, making Tyler the most likely Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game1.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game1,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,player_vote,Hunter,Hunter,False,True,Werewolf,Villager,"Jacob claimed to be a Villager, Sean claimed to be the Robber, and Zack claimed to be the Troublemaker. Hunter claimed to be either the Robber or the Troublemaker, which directly conflicts with the specific claims made by Sean and Zack. Since Hunter admitted to seeing his card early on, his vague and contradictory claim suggests he is lying to divert suspicion, a typical behavior for a Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game2.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game2,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,player_vote,Sean,Sean,False,False,Robber,Seer,"Hunter admits to starting as the Werewolf, and Sean claims to have been the Seer who saw Hunter's card. Jacob claims to be the Troublemaker and states he swapped Hunter and Sean's cards. If these claims are true, Sean ended the night as the Werewolf, making him the correct target for Team Village."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game3.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game3,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,circle_vote,No Werewolf,,True,False,,,"All four players have claimed roles aligned with Team Village: Zack claims Seer, Sean claims Troublemaker, Hunter claims Robber, and Jacob claims Villager. These claims are mutually supportive, with Zack confirming Jacob's role and Hunter's auditory observations supporting Sean's claim. Since all players are claiming Village roles and there is no evidence of deception or conflict, it is highly likely that no Werewolf is present among the players."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game4.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game4,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,circle_vote,No Werewolf,,True,False,,,"Zack claims to have been the Seer and states he saw a Werewolf and a Villager in the center cards. If this claim is true, no player is currently a Werewolf. Jacob's behavior, including offering to be voted out, is highly characteristic of the Tanner role rather than a Werewolf. Given the Seer's specific information about the center, it is most likely that no Werewolf is among the players."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game5.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game5,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,player_vote,Sean,Sean,False,True,Werewolf,Werewolf,Jacob admitted to starting as a Werewolf and believed his card was swapped. Hunter claimed to be the Troublemaker and stated he swapped Jacob and Sean. Sean's inconsistent claims—first claiming to be the Tanner and then the Villager—make him the most likely candidate for the Werewolf.
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game1.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game1,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,player_vote,Kaelan,Kaelan,False,False,Robber,Troublemaker,"Kaelan's claims were highly inconsistent, first claiming to be the Troublemaker, then the Robber, and then claiming to be a Robber who 'troubled' other players, which is a contradiction of the role's abilities. Kevin explicitly stated he would vote for Kaelan, and the subsequent dialogue ('Town wins', 'You could have just come out and said you was werewolf') indicates that the person voted out was indeed a Werewolf. Given the voting patterns and the post-game reactions, Kaelan is the most likely Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game2.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game2,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game2,circle_vote,No Werewolf,,True,True,,,"Jessica and Kaelan both claim to have held the Minion role at different points during the night. Jessica explicitly states that as the Minion, she did not see any Werewolves, which implies that the Werewolf cards are in the center. The other players, Kevin and Daniel, claim roles (Troublemaker and Villager) that are not Werewolves, and the group collectively agrees to vote for the center."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game3.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game3,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,player_vote,Jessica,Jessica,False,True,Werewolf,Doppelganger,"Daniel's claims are contradictory, first claiming to be the Seer who saw a Werewolf in the center, and then claiming to be the Minion and identifying Jessica as the Werewolf. Given the nature of these games, the final claims often reveal the actual roles. If Daniel is the Minion and Jessica is the Werewolf, voting for Jessica will result in a win for Team Village."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game4.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game4,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,player_vote,Daniel,Daniel,False,False,Robber,Minion,"Kaelan claimed to be the Seer and identified Jessica as the Werewolf. Kevin claimed to be the Troublemaker and stated he swapped Jessica and Daniel. If these claims are true, the Werewolf card moved from Jessica to Daniel. Daniel's inconsistent claims (first claiming to be the Robber, then later claiming to be the Minion) make him the most suspicious player."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game5.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game5,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,player_vote,Daniel,Daniel,False,False,Tanner,Robber,"Jessica claims to be the Tanner, and Kevin claims to be the Troublemaker who swapped himself with Jessica. If these claims are true, Kevin is now the Tanner and Jessica is the Troublemaker. Kaelan claims to be the Drunk, leaving Daniel as the only player who has not claimed a role and is acting evasively, which is typical behavior for a Werewolf. Therefore, Daniel is the most likely candidate for the Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game6.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game6,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,player_vote,Kaelan,Kaelan,False,False,Center Card,Robber,"Daniel claims to be the Drunk who swapped with the center to become the Tanner, and Jessica claims to be the Insomniac. Kaelan claims to be the Robber who robbed Kevin, asserting that Kevin was the Tanner. Since only one Tanner can exist, and Daniel's claim to be the Tanner is more consistent with the Drunk's ability, Kaelan is likely lying about robbing the Tanner. If Kaelan robbed Kevin and Kevin was actually the Werewolf, Kaelan would now be the Werewolf, making him the correct target for elimination."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\62c4bc58-3776-4791-ac30-4c9ca5619503_Game10.json,run_1,stochastic,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game10,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,circle_vote,No Werewolf,,True,False,,,"Kaelan and Jessica both claim to be Villagers. While Daniel initially suggests Kaelan might be the Tanner or a Werewolf, he eventually asks if they are 'all good with the center,' and Kevin agrees. This indicates a consensus among the players that the Werewolf cards are in the center."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\62c4bc58-3776-4791-ac30-4c9ca5619503_Game11.json,run_1,stochastic,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game11,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,player_vote,Jessica,Jessica,False,False,Minion,Minion,"Jessica claimed to be the Tanner, which is a common bluff for Werewolves to avoid being voted out or to trick the village into thinking that voting her would result in a Tanner win. Kaelan is revealed as the Minion, confirming that Team Werewolf is present in the game. Since the group decided to vote 'center' (No Werewolf) and the result was a loss for the village, a Werewolf must have been among the players, and Jessica's aggressive claim makes her the most likely Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\62c4bc58-3776-4791-ac30-4c9ca5619503_Game12.json,run_1,stochastic,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game12,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,player_vote,Kaelan,Kaelan,False,False,Troublemaker,Troublemaker,"Kaelan claims to be the Troublemaker and says he swapped Kevin and Daniel. Kevin claims to be a Mason, which Daniel confirms. Jessica appears confused and is likely the Minion, as Daniel mentions the Minion's role in drawing suspicion at the end of the game. If Jessica is the Minion, the Werewolf must be one of the other players; Kaelan's active claim to be the Troublemaker is a common bluff for a Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-31B-it-unsloth-bnb-4bit__ft_gemma-4-31B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\62c4bc58-3776-4791-ac30-4c9ca5619503_Game7.json,run_1,stochastic,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game7,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,player_vote,Jessica,Jessica,False,True,Werewolf,Werewolf,"Jessica claims to be the Robber and says she robbed Kaelan, but then admits she does not remember if she looked at the card. This is a common bluff for Werewolves to avoid providing specific information. Furthermore, Kaelan and Kevin both express suspicion toward her, and Daniel's claim of seeing Kaelan as the Drunk is consistent with Kaelan's own claim, making Jessica the most likely Werewolf."
