decoding_group,metric,semantic_category,discourse_relation,model_a,model_b,value_a,value_b,difference,ci_low,ci_high,ci_excludes_zero,n_justifications_with_category_a,n_justifications_with_category_b,low_support_diagnostic,n_valid_replicates,n_games,n_replicates,seed
Stochastic,relations_per_100_words,Testimony,Temporal,Gemma 4 2B,Gemma 4 4B,0.3784017216886805,0.491734664294079,-0.1133329426053985,-0.23070658167223854,0.001435491039772824,False,306,432,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Testimony,Temporal,Gemma 4 2B,Gemma 4 31B,0.3784017216886805,0.7664992873072659,-0.3880975656185854,-0.5275821830362512,-0.2530598743806515,True,306,563,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Testimony,Temporal,Gemma 4 4B,Gemma 4 31B,0.491734664294079,0.7664992873072659,-0.2747646230131869,-0.41793163099086433,-0.12987550843062512,True,432,563,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Testimony,Any explicit,Gemma 4 2B,Gemma 4 4B,3.1877426954698467,2.9291587082387007,0.25858398723114595,0.04194517853587009,0.47796287696168455,True,306,432,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Testimony,Any explicit,Gemma 4 2B,Gemma 4 31B,3.1877426954698467,3.5388285536880972,-0.35108585821825056,-0.5944327848925176,-0.11029781825043736,True,306,563,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Testimony,Any explicit,Gemma 4 4B,Gemma 4 31B,2.9291587082387007,3.5388285536880972,-0.6096698454493965,-0.8449081500002462,-0.37415143446275206,True,432,563,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Comparison,Gemma 4 2B,Gemma 4 4B,0.9306679656846842,1.148821028155548,-0.21815306247086375,-0.33700009487348004,-0.09780982277628315,True,340,322,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Comparison,Gemma 4 2B,Gemma 4 31B,0.9306679656846842,0.8300533181557794,0.10061464752890481,-0.06510196586526518,0.26860098158782464,False,340,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Comparison,Gemma 4 4B,Gemma 4 31B,1.148821028155548,0.8300533181557794,0.31876770999976856,0.14724474115502575,0.48760981673954207,True,322,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Contingency,Gemma 4 2B,Gemma 4 4B,0.9674432025987955,0.33168602005821735,0.6357571825405781,0.49849508368098283,0.774259071891149,True,340,322,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Contingency,Gemma 4 2B,Gemma 4 31B,0.9674432025987955,0.6984922876440617,0.2689509149547338,0.0837571144108075,0.45228027066293475,True,340,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Contingency,Gemma 4 4B,Gemma 4 31B,0.33168602005821735,0.6984922876440617,-0.36680626758584434,-0.5356152488323414,-0.20399773448262196,True,322,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Expansion,Gemma 4 2B,Gemma 4 4B,0.9836043558181692,0.6883624739961655,0.2952418818220037,0.14478098642522805,0.44951727180353035,True,340,322,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Expansion,Gemma 4 2B,Gemma 4 31B,0.9836043558181692,1.0882161129681895,-0.10461175715002036,-0.3496530412380776,0.13647496609992585,False,340,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Expansion,Gemma 4 4B,Gemma 4 31B,0.6883624739961655,1.0882161129681895,-0.3998536389720241,-0.6250629957423958,-0.17353551465078867,True,322,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Temporal,Gemma 4 2B,Gemma 4 4B,0.31355621450664095,0.44755509888079353,-0.13399888437415258,-0.2525322028588221,-0.01528228070229034,True,340,322,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Temporal,Gemma 4 2B,Gemma 4 31B,0.31355621450664095,0.6975214496054454,-0.3839652350988044,-0.5909796999591553,-0.1895090071432401,True,340,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Temporal,Gemma 4 4B,Gemma 4 31B,0.44755509888079353,0.6975214496054454,-0.24996635072465184,-0.4639443276988072,-0.05148653445875841,True,322,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Any explicit,Gemma 4 2B,Gemma 4 4B,3.1952717386082896,2.6164246210907245,0.5788471175175651,0.3257441244356165,0.8339302860415899,True,340,322,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Any explicit,Gemma 4 2B,Gemma 4 31B,3.1952717386082896,3.314283168373476,-0.11901142976518653,-0.48437442335894715,0.23822737286548049,False,340,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,SocialJudgment,Any explicit,Gemma 4 4B,Gemma 4 31B,2.6164246210907245,3.314283168373476,-0.6978585472827517,-1.0564113975947422,-0.33602616687515735,True,322,171,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Comparison,Gemma 4 2B,Gemma 4 4B,0.7552789162764237,1.1543920843062925,-0.39911316802986874,-0.5692622776451066,-0.22873028411289711,True,96,333,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Comparison,Gemma 4 2B,Gemma 4 31B,0.7552789162764237,0.754199521925587,0.0010793943508367043,-0.18204782477205955,0.18052641954630852,False,96,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Comparison,Gemma 4 4B,Gemma 4 31B,1.1543920843062925,0.754199521925587,0.40019256238070544,0.26853487545209426,0.5320192887469445,True,333,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Contingency,Gemma 4 2B,Gemma 4 4B,0.9531104685296269,0.35748545265804466,0.5956250158715822,0.38181660967897535,0.8172163369784972,True,96,333,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Contingency,Gemma 4 2B,Gemma 4 31B,0.9531104685296269,0.9845245172959697,-0.031414048766342795,-0.26897066268240266,0.21345959797573383,False,96,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Contingency,Gemma 4 4B,Gemma 4 31B,0.35748545265804466,0.9845245172959697,-0.627039064637925,-0.7552371828822968,-0.5030125959604327,True,333,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Expansion,Gemma 4 2B,Gemma 4 4B,0.7975031113489851,0.5640719806474149,0.23343113070157018,0.0303018424941802,0.44213408682446886,True,96,333,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Expansion,Gemma 4 2B,Gemma 4 31B,0.7975031113489851,0.9950362350221283,-0.19753312367314324,-0.43236923186064885,0.04431164242785121,False,96,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Expansion,Gemma 4 4B,Gemma 4 31B,0.5640719806474149,0.9950362350221283,-0.4309642543747134,-0.5847178026787506,-0.2869905710700478,True,333,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Temporal,Gemma 4 2B,Gemma 4 4B,0.2994886676813295,0.5321862650549264,-0.2326975973735969,-0.3937811588627439,-0.06774102235611787,True,96,333,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Temporal,Gemma 4 2B,Gemma 4 31B,0.2994886676813295,0.887097631789831,-0.5876089641085016,-0.7738843336389257,-0.39770756096469445,True,96,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Temporal,Gemma 4 4B,Gemma 4 31B,0.5321862650549264,0.887097631789831,-0.35491136673490464,-0.528996826941998,-0.1771658056786125,True,333,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Any explicit,Gemma 4 2B,Gemma 4 4B,2.8053811638363655,2.6081357826666784,0.19724538116968704,-0.14406099890191051,0.5397946048687278,False,96,333,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Any explicit,Gemma 4 2B,Gemma 4 31B,2.8053811638363655,3.620857906033516,-0.8154767421971507,-1.180030121897651,-0.45804597947041337,True,96,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Behavioral,Any explicit,Gemma 4 4B,Gemma 4 31B,2.6081357826666784,3.620857906033516,-1.0127221233668378,-1.2639109056383866,-0.7653534329136057,True,333,353,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Comparison,Gemma 4 2B,Gemma 4 4B,0.9309992234828837,1.0803357735726504,-0.14933655008976676,-0.4586292094072471,0.15434461688188272,False,45,105,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Comparison,Gemma 4 2B,Gemma 4 31B,0.9309992234828837,0.7231021248835913,0.2078970985992924,-0.11423406475280332,0.512081660501493,False,45,328,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Comparison,Gemma 4 4B,Gemma 4 31B,1.0803357735726504,0.7231021248835913,0.35723364868905916,0.13102873959946867,0.5810087372742805,True,105,328,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Contingency,Gemma 4 2B,Gemma 4 4B,0.8923502060756962,0.30785982378514776,0.5844903822905484,0.30053614202022666,0.8875953942961177,True,45,105,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Contingency,Gemma 4 2B,Gemma 4 31B,0.8923502060756962,0.9542340629734416,-0.06188385689774545,-0.342136495859361,0.2611219465070593,False,45,328,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Contingency,Gemma 4 4B,Gemma 4 31B,0.30785982378514776,0.9542340629734416,-0.6463742391882938,-0.8088823334764454,-0.47753990301025406,True,105,328,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Expansion,Gemma 4 2B,Gemma 4 4B,0.9929594733516302,0.7416632346152013,0.2512962387364288,-0.07779112187530367,0.6093331634099786,False,45,105,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Expansion,Gemma 4 2B,Gemma 4 31B,0.9929594733516302,1.0229937382133816,-0.030034264861751425,-0.35082261723605523,0.32615614832895745,False,45,328,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Expansion,Gemma 4 4B,Gemma 4 31B,0.7416632346152013,1.0229937382133816,-0.28133050359818024,-0.5009591773154576,-0.05689579304390614,True,105,328,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Temporal,Gemma 4 2B,Gemma 4 4B,0.794967257385558,1.0215592233696593,-0.22659196598410136,-0.5269160290879433,0.07232299796778523,False,45,105,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Temporal,Gemma 4 2B,Gemma 4 31B,0.794967257385558,0.9996010709940645,-0.20463381360850652,-0.4844494872406087,0.08618560560791881,False,45,328,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Temporal,Gemma 4 4B,Gemma 4 31B,1.0215592233696593,0.9996010709940645,0.02195815237559484,-0.24112244452883871,0.284707488204787,False,105,328,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Any explicit,Gemma 4 2B,Gemma 4 4B,3.611276160295768,3.1514180553426585,0.4598581049531094,-0.06675355937677463,1.0260347721753948,False,45,105,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Any explicit,Gemma 4 2B,Gemma 4 31B,3.611276160295768,3.6999309970644787,-0.08865483676871078,-0.5832698386365553,0.4392125885918301,False,45,328,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,ClaimComparison,Any explicit,Gemma 4 4B,Gemma 4 31B,3.1514180553426585,3.6999309970644787,-0.5485129417218202,-0.8891885302822,-0.1861261907152441,True,105,328,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Comparison,Gemma 4 2B,Gemma 4 4B,0.9660025064756322,1.2097836621398075,-0.24378115566417524,-0.34767768183798375,-0.13881270989051903,True,521,412,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Comparison,Gemma 4 2B,Gemma 4 31B,0.9660025064756322,0.7866326161359103,0.17936989033972195,-0.006485867491236798,0.36640778066907187,False,521,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Comparison,Gemma 4 4B,Gemma 4 31B,1.2097836621398075,0.7866326161359103,0.4231510460038972,0.2478142416636114,0.5974900313518545,True,412,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Contingency,Gemma 4 2B,Gemma 4 4B,1.1591174572494911,0.5513392714752284,0.6077781857742627,0.4767081039581709,0.7334955740928057,True,521,412,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Contingency,Gemma 4 2B,Gemma 4 31B,1.1591174572494911,1.5013256979348917,-0.34220824068540057,-0.5525800524751164,-0.1393559154254561,True,521,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Contingency,Gemma 4 4B,Gemma 4 31B,0.5513392714752284,1.5013256979348917,-0.9499864264596632,-1.1590861126663408,-0.7422002195449005,True,412,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Expansion,Gemma 4 2B,Gemma 4 4B,0.9596593146910021,0.6951499984381616,0.26450931625284047,0.12884606050700076,0.3987401281232749,True,521,412,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Expansion,Gemma 4 2B,Gemma 4 31B,0.9596593146910021,1.09621585352153,-0.13655653883052798,-0.3631492691346323,0.09042262930144064,False,521,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Expansion,Gemma 4 4B,Gemma 4 31B,0.6951499984381616,1.09621585352153,-0.40106585508336845,-0.6177940166003086,-0.18216000959237386,True,412,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Temporal,Gemma 4 2B,Gemma 4 4B,0.25360700585064816,0.40209972787456877,-0.1484927220239206,-0.25011006598545255,-0.046824827144729776,True,521,412,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Temporal,Gemma 4 2B,Gemma 4 31B,0.25360700585064816,0.6291098356353019,-0.3755028297846537,-0.5669951751143874,-0.195651917965404,True,521,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Temporal,Gemma 4 4B,Gemma 4 31B,0.40209972787456877,0.6291098356353019,-0.2270101077607331,-0.42721444827896315,-0.037233719935824215,True,412,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Any explicit,Gemma 4 2B,Gemma 4 4B,3.3383862842667735,2.8583726599277655,0.48001362433900807,0.26992124387847327,0.691447251894478,True,521,412,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Any explicit,Gemma 4 2B,Gemma 4 31B,3.3383862842667735,4.013284003227635,-0.6748977189608611,-0.9957952134384154,-0.3479556914681121,True,521,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Payoff,Any explicit,Gemma 4 4B,Gemma 4 31B,2.8583726599277655,4.013284003227635,-1.1549113432998692,-1.470582916731975,-0.835080392329711,True,412,158,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Comparison,Gemma 4 2B,Gemma 4 4B,1.1418272737128388,1.3604035946029713,-0.21857632089013257,-0.34117737600659626,-0.09952575792228717,True,342,244,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Comparison,Gemma 4 2B,Gemma 4 31B,1.1418272737128388,0.8953065608338385,0.24652071287900024,0.035580036682406474,0.44632556032496407,True,342,62,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Comparison,Gemma 4 4B,Gemma 4 31B,1.3604035946029713,0.8953065608338385,0.4650970337691328,0.24542069346307843,0.6748990687903591,True,244,62,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Contingency,Gemma 4 2B,Gemma 4 4B,1.1895946417145886,0.5042623246248078,0.6853323170897808,0.5289660224529998,0.8364334342616011,True,342,244,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Contingency,Gemma 4 2B,Gemma 4 31B,1.1895946417145886,0.743102514034557,0.44649212768003166,0.19885855613437772,0.7140908259589125,True,342,62,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Contingency,Gemma 4 4B,Gemma 4 31B,0.5042623246248078,0.743102514034557,-0.23884018940974916,-0.4756572293963627,0.017398252254883374,False,244,62,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Expansion,Gemma 4 2B,Gemma 4 4B,0.9638278219074797,0.589106660148211,0.37472116175926873,0.2127386284626023,0.5344076887965796,True,342,244,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Expansion,Gemma 4 2B,Gemma 4 31B,0.9638278219074797,1.0859072996104269,-0.12207947770294714,-0.43657936508757234,0.19055762589257597,False,342,62,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Expansion,Gemma 4 4B,Gemma 4 31B,0.589106660148211,1.0859072996104269,-0.49680063946221587,-0.7996762711955626,-0.1878178514069254,True,244,62,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Temporal,Gemma 4 2B,Gemma 4 4B,0.17801189785421226,0.24713684193698696,-0.0691249440827747,-0.15080137934684731,0.013182134010158608,False,342,244,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Temporal,Gemma 4 2B,Gemma 4 31B,0.17801189785421226,0.4303419513416806,-0.2523300534874683,-0.47354079929208015,-0.05399050363650494,True,342,62,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Temporal,Gemma 4 4B,Gemma 4 31B,0.24713684193698696,0.4303419513416806,-0.18320510940469362,-0.41014548956241126,0.02364607216679891,False,244,62,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Any explicit,Gemma 4 2B,Gemma 4 4B,3.4732616351891195,2.700909421312977,0.7723522138761423,0.5140322056707585,1.0366785180311304,True,342,244,False,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Any explicit,Gemma 4 2B,Gemma 4 31B,3.4732616351891195,3.1546583258205025,0.3186033093686169,-0.15990944832280515,0.8006116180593349,False,342,62,True,10000,191,10000,20260826
Stochastic,relations_per_100_words,Uncertainty,Any explicit,Gemma 4 4B,Gemma 4 31B,2.700909421312977,3.1546583258205025,-0.45374890450752536,-0.8832132735668217,-0.009110159428906578,True,244,62,True,10000,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Comparison,Gemma 4 2B,Gemma 4 4B,0.5988023952095808,1.0018214936247722,-0.40301909841519146,-1.0891071492117717,0.5155933346091445,False,5,14,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Comparison,Gemma 4 2B,Gemma 4 31B,0.5988023952095808,0.6310740880979427,-0.03227169288836196,-0.6922079269462851,0.8942882506840704,False,5,103,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Comparison,Gemma 4 4B,Gemma 4 31B,1.0018214936247722,0.6310740880979427,0.3707474055268295,-0.07864918257694248,0.8014908534306107,False,14,103,True,10000,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Contingency,Gemma 4 2B,Gemma 4 4B,1.1976047904191616,0.9107468123861566,0.28685797803300495,-0.44309871938904655,0.8973024097734462,False,5,14,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Contingency,Gemma 4 2B,Gemma 4 31B,1.1976047904191616,1.2621481761958855,-0.06454338577672392,-0.8193384785362896,0.4955082784738887,False,5,103,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Contingency,Gemma 4 4B,Gemma 4 31B,0.9107468123861566,1.2621481761958855,-0.35140136380972886,-0.7997123468554329,0.12232274048837316,False,14,103,True,10000,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Expansion,Gemma 4 2B,Gemma 4 4B,0.8982035928143712,0.546448087431694,0.3517555053826772,-0.7355375925204519,1.8029722554692325,False,5,14,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Expansion,Gemma 4 2B,Gemma 4 31B,0.8982035928143712,1.2242837309100087,-0.3260801380956375,-1.334028075986302,1.1364166224130792,False,5,103,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Expansion,Gemma 4 4B,Gemma 4 31B,0.546448087431694,1.2242837309100087,-0.6778356434783147,-1.129200140751736,-0.17433038965365702,True,14,103,True,10000,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Temporal,Gemma 4 2B,Gemma 4 4B,0.2994011976047904,0.36429872495446264,-0.06489752734967225,-0.7186597156092128,0.7581212175265506,False,5,14,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Temporal,Gemma 4 2B,Gemma 4 31B,0.2994011976047904,0.6815600151457781,-0.38215881754098774,-0.8323180774144947,0.40455398885319194,False,5,103,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Temporal,Gemma 4 4B,Gemma 4 31B,0.36429872495446264,0.6815600151457781,-0.3172612901913155,-0.7241800386822654,0.19150649551017532,False,14,103,True,10000,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Any explicit,Gemma 4 2B,Gemma 4 4B,2.9940119760479043,2.8233151183970855,0.17069685765081877,-1.447887569268655,1.8751336737519655,False,5,14,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Any explicit,Gemma 4 2B,Gemma 4 31B,2.9940119760479043,3.799066010349615,-0.805054034301711,-2.481085094055419,0.9509108910311364,False,5,103,True,9943,191,10000,20260826
Greedy,relations_per_100_words,Mechanical,Any explicit,Gemma 4 4B,Gemma 4 31B,2.8233151183970855,3.799066010349615,-0.9757508919525297,-1.6050486292759925,-0.3102138824891617,True,14,103,True,10000,191,10000,20260826
Greedy,relations_per_100_words,Testimony,Comparison,Gemma 4 2B,Gemma 4 4B,1.0763940798325609,1.115140525838622,-0.03874644600606114,-0.23549949854400443,0.16079537183558382,False,104,137,False,10000,191,10000,20260826
Greedy,relations_per_100_words,Testimony,Comparison,Gemma 4 2B,Gemma 4 31B,1.0763940798325609,0.6683081252198382,0.4080859546127227,0.22931836322762505,0.5892355814760117,True,104,189,False,10000,191,10000,20260826
