path,run_label,decoding,source,session_name,game_key,game_id,status,chosen_vote_raw,chosen_player_name,is_circle_vote,is_correct,voted_player_end_role,voted_player_start_role,justification
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game6.json,run_1,stochastic,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game6,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game6,player_vote,Hunter,Hunter,False,False,Villager,Villager,"Hunter is the most suspicious player due to a direct and immediate contradiction in his statements. He first claims to be a Villager (94) and then immediately claims to be a Werewolf (96). This rapid shift in self-identification suggests a deliberate attempt to confuse the group, which is characteristic of a Werewolf or a Doppelganger. While Jacob (the Seer) is also under scrutiny, Hunter's blatant inconsistency makes him the highest probability target for elimination to secure Team Village's victory."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game7.json,run_1,stochastic,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game7,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game7,player_vote,Sean,Sean,False,True,Werewolf,Seer,"Sean was the first player to be directly accused of being a Werewolf (Line 16), despite later claiming the Seer role. His involvement in the complex discussion about card swaps, coupled with his aggressive defense and subsequent accusation against Jacob, suggests a high level of deception. Given the pressure of the game, eliminating the player who has been most strongly targeted and is actively manipulating the narrative offers the best chance for Team Village to eliminate a Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game8.json,run_1,stochastic,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game8,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game8,player_vote,Zack,Zack,False,True,Werewolf,Robber,"Hunter directly identifies Zack as the Werewolf during the discussion (Line 71). Although the game involves complex role swaps and deception, this is the clearest piece of evidence pointing to a Werewolf's identity. Since Team Village wins by eliminating a Werewolf, Zack is the primary target based on the public discussion. Voting out Zack fulfills the win condition for Team Village."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game9.json,run_1,stochastic,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game9,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game9,player_vote,Jacob,Jacob,False,False,Seer,Seer,"Jacob is the most assertive and manipulative player in the discussion, consistently claiming high-level knowledge (Seer) and driving the narrative. He repeatedly attempts to frame others, specifically Sean and Zack, using complex logic about role swaps and incentives. While he is a strong Village player, his intense focus on controlling the conversation and making definitive accusations makes him the highest risk for being a Werewolf or a Doppelganger impersonating one. Given the need to eliminate a Werewolf, targeting the most dominant and suspicious voice is the safest strategic bet."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game10.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game10,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game10,player_vote,Tyler,Tyler,False,True,Werewolf,Werewolf,"Tyler is the most aggressive and vocal player, constantly driving the narrative with complex accusations and theories, such as the 'double bluff.' This high level of deflection and insistence on controlling the conversation is a classic tactic used by Werewolves to sow discord and protect themselves. While other players are involved in role discussions, Tyler's relentless focus on accusing others while simultaneously making himself central to the debate suggests he is actively trying to misdirect suspicion away from his own role. Given his behavior, he presents the highest risk as a Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game6.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game6,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,player_vote,Clint,Clint,False,True,Werewolf,Werewolf,"Clint is the most heavily targeted player in the discussion, receiving direct accusations from both Tyler and Erin. His responses are often defensive, vague, or rely on complex role mechanics (like the Drunk swap) which makes him difficult to verify publicly. Furthermore, his persistent evasiveness about his true role and actions suggests he may be attempting to conceal his alignment. Given the strong consensus of suspicion, Clint is the most logical choice for Team Village to eliminate."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game7.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game7,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game7,player_vote,Erin,Erin,False,False,Hunter,Drunk,"The discussion transcript shows a strong, albeit chaotic, consensus among the players regarding one primary suspect. Multiple players, including Tyler, Clint, and Margaret, have repeatedly and directly accused Erin of being a Werewolf. While the conversation is filled with complex role swaps and potential misdirection, the cumulative weight of the accusations against Erin is the most significant indicator of suspicion. To maximize the chance of Team Village winning, the most heavily targeted player should be eliminated."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game8.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game8,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,player_vote,Erin,Erin,False,False,Troublemaker,Drunk,"Erin is the most heavily targeted player in the discussion, receiving multiple direct accusations of being a Werewolf from both Tyler and Clint. Tyler specifically stated that he believes Erin is definitely a Werewolf, and Clint echoed this sentiment. While there are complex role-swapping discussions, the consistent focus on Erin as the primary threat suggests she is the most likely Werewolf to eliminate to ensure Team Village's victory condition is met."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game9.json,run_1,stochastic,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game9,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,player_vote,Tyler,Tyler,False,True,Werewolf,Werewolf,"Tyler is the most consistently aggressive and complex accuser throughout the discussion, frequently making definitive claims about other players' roles and alignments. This high level of detailed, yet often contradictory, role assertion suggests a strong effort to manipulate the narrative and deflect suspicion, which is characteristic of a Werewolf. While all players are lying to some degree, Tyler's pattern of intense finger-pointing makes him the most probable target for elimination to secure a Village victory."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game1.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game1,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,player_vote,Hunter,Hunter,False,True,Werewolf,Villager,"The transcript is heavily focused on the mechanics of the game, making definitive identification difficult. However, Hunter is the most aggressive and persistent in questioning the roles and intentions of other players, particularly regarding who is lying. This high level of meta-game scrutiny and confrontation could be a tactic used by a Werewolf to sow doubt and distract from their own alignment. While Jacob claims to be a Villager, Hunter's constant challenge to the group's assumptions makes them the most suspicious target for elimination."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game2.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game2,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,player_vote,Hunter,Hunter,False,False,Seer,Werewolf,"Hunter is the most obvious target because they openly admitted to being the Werewolf during the discussion phase (Line 62). While this could be a bluff, in the absence of any other definitive evidence, this self-identification provides the clearest path for Team Village to meet its win condition. The other players are engaged in complex role-swapping discussions, making their true roles harder to ascertain. Eliminating Hunter is the most direct way to ensure a Werewolf is removed from the game."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game3.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game3,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,player_vote,Sean,Sean,False,False,Troublemaker,Troublemaker,"The discussion is highly focused on the complex mechanics of the game, particularly the actions of the Robber and Troublemaker, which makes direct Werewolf identification difficult. However, Hunter repeatedly expresses suspicion towards Sean, specifically accusing him of actions during the Troublemaker round and attempting to sabotage the group. Sean is also the player most actively involved in discussing the intricacies of the card swaps, potentially serving as a distraction. Given the strong suspicion directed at him by Hunter, Sean is the most logical target for Team Village to eliminate."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game4.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game4,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,player_vote,Jacob,Jacob,False,True,Werewolf,Werewolf,"Jacob is the most heavily scrutinized player in the discussion, with multiple players and the observer noting his potential alignment as a Werewolf. He repeatedly engages in complex, self-referential arguments about the game's mechanics and probabilities, including suggesting he might be a Werewolf himself. Furthermore, his willingness to suggest voting for himself is a high-risk maneuver often employed by players attempting to control the narrative or avoid suspicion. Given the strong suspicion surrounding his role, he represents the highest probability target for Team Village."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\324bccd2-adff-4e9a-8ff4-03491e144ac3_Game5.json,run_1,stochastic,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game5,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,player_vote,Jacob,Jacob,False,True,Werewolf,Werewolf,"Jacob is the most direct source of information regarding the Werewolf role, having explicitly stated at the beginning of the discussion that he started as a Werewolf. While he claims his card was swapped, his persistent focus on the mechanics of the swaps and the location of the Werewolf card suggests deep involvement in the game's core conflict. Furthermore, his initial declaration places him as the highest probability target for Team Village to eliminate a Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game1.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game1,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,player_vote,Jessica,Jessica,False,False,Troublemaker,Werewolf,"Jessica is the most suspicious target because she claimed to be the Minion, a role belonging to Team Werewolf. Furthermore, when questioned about seeing a Werewolf, she explicitly denied it, which is highly suspect given the nature of the Minion's role. While other players are manipulative, Jessica's role claim and subsequent denial of information make her the primary threat to Team Village's victory condition. Eliminating her provides the best chance of removing a confirmed Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game2.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game2,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game2,player_vote,Jessica,Jessica,False,False,Villager,Minion,"Jessica presents the most significant contradiction in the transcript. She claims to be the Minion, a role belonging to Team Werewolf, but immediately follows this by stating she 'didn't see any Werewolves.' This statement is highly suspicious, as a Minion is part of the Werewolf team and would be aware of the Werewolves' presence. Given the goal is to eliminate a Werewolf, Jessica's inconsistent claims about her role and observations make her the primary suspect for a Werewolf role."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game3.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game3,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,player_vote,Jessica,Jessica,False,True,Werewolf,Doppelganger,"Daniel, claiming to be the Seer, explicitly stated that he looked at cards and saw a Werewolf, and then directly accused Jessica of being the Werewolf. While roles can swap, this is the clearest piece of evidence linking a player to the Werewolf role. Given the goal is to eliminate a Werewolf, Jessica is the prime target based on the Seer's testimony. Voting her out aligns with Team Village's winning condition."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game4.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game4,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,player_vote,Daniel,Daniel,False,False,Robber,Minion,"Daniel explicitly stated in the transcript that he was the Minion, and the Minion is a member of Team Werewolf. Since Team Village wins if at least one Werewolf dies, targeting Daniel is the most direct path to victory. While roles can change, Daniel's self-identification as a Werewolf provides the strongest evidence available in the public discussion. Voting him out ensures that Team Village meets its primary win condition."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game5.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game5,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,player_vote,Daniel,Daniel,False,False,Tanner,Robber,"Daniel is the most likely target for elimination because he was directly accused of being a Werewolf by Kaelan during the discussion phase. Kaelan explicitly stated, 'You were the Werewolf, and now he's the Werewolf,' providing a strong piece of evidence for Team Village. Furthermore, Kaelan noted Daniel's highly deceptive nature, suggesting he is capable of manipulation, which aligns with a Werewolf's strategy. Eliminating Daniel offers the highest probability of achieving Team Village's win condition: eliminating at least one Werewolf."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game6.json,run_1,stochastic,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game6,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,circle_vote,No Werewolf,,True,True,,,"The transcript is dominated by complex discussions regarding role swaps (Doppelganger, Robber, Tanner, Drunk), making it impossible to reliably determine who holds a Werewolf role. There are no direct accusations or strong indicators of a Werewolf's identity among the players. Given the high risk of misidentification, and the lack of concrete evidence, the safest conclusion is that the Werewolves remain hidden."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\62c4bc58-3776-4791-ac30-4c9ca5619503_Game10.json,run_1,stochastic,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game10,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,circle_vote,No Werewolf,,True,False,,,"The provided transcript is extremely short and lacks any substantive discussion or evidence regarding player roles or alignments. While Daniel makes a vague suggestion about a potential Werewolf, there is no concrete information or deductive reasoning presented to support a specific accusation. Given the lack of actionable intelligence, it is impossible to confidently identify a Werewolf. Therefore, the safest assumption, based solely on the public discussion, is that no Werewolf can be definitively targeted."
C:\Users\annab\Documents\GitHub\masters_thesis_sdg\results\voting\unsloth_gemma-4-E4B-it-unsloth-bnb-4bit__ft_gemma-4-E4B-role-inference-traced-final_adapter\prompt_v4_run_1\Ego4D\62c4bc58-3776-4791-ac30-4c9ca5619503_Game11.json,run_1,stochastic,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game11,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,player_vote,Kaelan,Kaelan,False,False,Villager,Villager,"The transcript contains a critical piece of information where Kaelan explicitly confirms being a Minion, which is a member of Team Werewolf. Since Team Village wins if at least one Werewolf dies, Kaelan is the most certain target. While other players displayed suspicious behavior, Kaelan's direct admission removes all doubt regarding his alignment. Voting out Kaelan ensures Team Village meets its primary win condition."
